RTT	Window	ACK
32806	24.0148265797	19159
31977	24.7644303308	19159
31037	25.6446545351	19160
30081	26.5933174093	19161
30147	26.6677882741	19162
29015	27.8453951838	19162
26348	30.8142879964	19162
23794	34.2874782369	19162
21741	37.7056535062	19162
20850	39.5041823031	19162
20340	40.6857074168	19162
19718	42.1652367059	19162
19108	43.7127381953	19162
18383	45.6451139677	19162
17824	47.290606293	19162
17587	48.1437509932	19163
17628	48.246171373	19164
17641	48.423903099	19164
17775	48.2695959373	19165
17768	48.4985201483	19166
17726	48.8229268797	19167
17961	48.3899985249	19168
17983	48.5355388178	19168
18046	48.5692615755	19169
18318	48.0473773432	19170
18300	48.2933156842	19171
18279	48.5468864882	19172
18578	47.9596633013	19173
18616	48.0546904135	19173
18629	48.2131724682	19174
18921	47.6574185741	19175
18931	47.819701369	19176
18933	48.001352401	19176
19153	47.6338273145	19177
19152	47.819454608	19178
19178	47.9368162289	19179
19480	47.3723331043	19180
19497	47.5088837675	19180
19497	47.6860739144	19181
19807	47.1135064697	19182
19800	47.3033519009	19183
19841	47.3778014058	19183
19972	47.2374889781	19184
19964	47.426318311	19185
20039	47.4174737528	19186
20242	47.1083130619	19187
20314	47.1065420736	19187
20405	47.0603454967	19188
20646	23.5783198904	19189
20600	23.8670427717	19190
20626	24.0680021597	19190
20831	24.0554173164	19191
20786	24.3279136324	19192
20733	24.6068979436	19193
20796	24.7444684141	19193
20904	24.8237868665	19194
20903	25.0284194249	19195
20843	25.3008900555	19196
21104	25.1824844768	19197
21048	25.4411598519	19197
20997	25.6918534631	19198
21228	25.5960164416	19199
21190	25.822970103	19200
21196	25.993738473	19200
21369	25.9571206953	19201
21323	26.184579417	19202
21264	26.4265039537	19203
21359	26.4749047656	19203
21443	26.5339853336	19204
21388	26.7629937956	19205
21309	27.0212061037	19206
21549	26.8751912257	19207
21484	27.1096648556	19207
21408	27.357424532	19208
21435	27.4721619536	19209
21579	27.4349745646	19210
21496	27.6855884441	19210
21401	27.9518302713	19211
21597	27.8382857231	19212
21471	28.1407196808	19213
21416	28.3505725703	19213
21252	28.70618147	19214
21406	28.6337466838	19215
21308	28.8984109365	19216
21350	28.9725833705	19216
21433	28.9892552673	19217
21432	29.1178730778	19218
21447	29.2231094674	19218
21467	29.3198273505	19219
21652	29.1907008386	19220
21666	29.2916852705	19220
21747	29.3005550265	19221
21972	29.1158850657	19222
21971	29.2312331806	19222
21919	29.4135383032	19223
21983	29.4392283989	19223
22237	29.2117465698	19224
22531	28.9367107721	19225
22500	29.0816595901	19226
22729	28.891506083	19227
22748	28.9689916135	19228
22883	28.8979833624	19228
22897	28.9790496062	19229
23171	28.7328689338	19230
23144	28.8619517343	19231
23152	28.9464770925	19231
23063	29.1520270148	19232
23276	28.9772511201	19233
23245	29.1070390689	19234
23213	29.2374729067	19234
23397	29.0962035669	19235
23379	29.2064131932	19236
23363	29.3133753847	19237
23342	29.4258925644	19237
23479	29.3389605653	19238
23484	29.4166040375	19239
23417	29.5840511643	19240
23390	29.7007420995	19240
23550	29.5801158591	19241
23565	29.6415928607	19242
23652	29.6117820876	19243
23749	29.5689593112	19243
23932	29.419624234	19244
23904	29.5301973845	19245
23887	29.6266443168	19246
23846	29.7524175791	19246
24043	29.5821478935	19247
24026	29.6759426049	19248
24028	29.7456399806	19249
24041	29.8010041208	19249
24182	29.6976071777	19250
24190	29.7574722837	19251
24251	29.7514871794	19252
24468	29.5552532886	19253
24526	29.5522031001	19253
24556	29.5822492086	19254
24591	29.6055986695	19255
24796	29.4251584716	19256
24844	29.4319258401	19256
24786	29.5639908641	19257
24781	29.632595697	19258
24990	29.4463297177	19259
24960	29.5428099292	19259
24486	30.1764191893	19259
23995	30.8563345397	19259
23200	31.9776960289	19259
22661	32.8032465386	19259
22162	33.6076788067	19259
21599	34.5506612865	19259
20878	35.8125105184	19259
20303	36.8967698263	19259
19887	37.7394506694	19259
19339	38.8811085196	19259
18702	40.2794980057	19259
18102	41.6904674771	19259
17589	42.9838485121	19259
17001	44.5499393526	19259
16901	44.8927756813	19260
16947	44.8492886536	19261
16889	45.0812913989	19261
16959	44.972229425	19262
16877	45.2674852101	19263
16840	45.443229419	19264
16849	45.4945735076	19264
16782	45.751503176	19265
17018	45.1906848495	19266
17098	45.0519494676	19267
17107	45.1003281472	19267
17044	45.3387956675	19268
17078	45.3195750739	19269
17340	44.7042233542	19270
17448	44.4959382863	19270
17408	44.6662169387	19271
17434	44.66699883	19272
17468	44.6467880615	19272
17548	44.5091471881	19273
17787	43.975590073	19274
17822	43.9530978375	19275
17849	43.9498839663	19276
17874	43.9511034951	19276
17973	43.7708695575	19277
17994	43.781094563	19278
18234	43.2648703579	19279
18262	43.2580122664	19280
18355	43.0975552043	19280
18371	43.1182380158	19281
18349	43.2277770096	19282
18312	43.3726354137	19283
18504	42.9790797685	19284
18496	43.0537488952	19284
18535	43.0186956187	19285
18580	21.5672207312	19286
18533	22.0528035268	19287
18475	22.5458307674	19287
18509	22.9194805445	19288
18697	23.0924736883	19289
18616	23.5910778795	19290
18583	24.0250741555	19291
18535	24.4739941355	19291
18517	24.8787470294	19292
18510	25.2634260263	19293
18501	25.6455916418	19294
18658	25.7912676217	19295
18679	26.1182786383	19295
18593	26.5918647212	19296
18543	27.0126051658	19297
18441	27.5084488589	19297
18369	27.9596830307	19298
18310	28.3900628783	19299
18473	28.4727983586	19300
18512	28.7414600627	19300
18387	29.263949877	19301
18315	29.703705102	19302
18244	30.1417155948	19302
18233	30.4790567323	19303
18227	30.8050084409	19303
18368	30.8788154949	19304
18428	31.0844372787	19305
18436	31.3739622579	19305
18456	31.6397254266	19306
18557	31.76282597	19306
18606	31.9709664597	19307
18768	31.9816332637	19307
18854	32.1185197454	19308
19203	31.809973115	19309
19279	31.9563017866	19309
19405	32.0164713244	19310
19500	32.1246300441	19310
19541	32.318642634	19311
19613	32.4583483459	19311
19723	32.5321830536	19312
19726	32.78006321	19313
19987	32.5996068065	19314
19961	32.8881102247	19315
20090	32.9195646335	19315
20018	33.2796788674	19316
20059	33.4511205541	19317
20102	33.6168071297	19317
20125	33.8136859878	19318
20136	34.0287471304	19319
20161	34.2181936447	19320
20470	33.9282626759	19321
20452	34.1834095358	19321
20535	34.2681412474	19322
20518	34.5181643877	19323
20577	34.6387673483	19324
20530	34.9367507756	19324
20573	35.0805895577	19325
20560	35.318427268	19326
20584	35.4913372843	19327
20648	35.5934679389	19327
20838	35.4778797831	19328
20956	35.4846606035	19329
20951	35.6985270757	19330
21009	35.803625786	19330
20939	36.1264898538	19331
20988	36.2437032055	19332
20987	36.4458755194	19332
20941	36.7257150982	19333
21006	36.8101519652	19334
21006	37.0071653106	19334
21207	36.8505184659	19335
21265	36.9425672574	19336
21261	37.141107993	19337
21388	37.1100378207	19338
21407	37.2654361069	19338
21474	37.3359652028	19339
21430	37.5988694977	19340
21392	37.8513116675	19340
21110	38.5441622801	19340
20582	39.7240344601	19340
20143	40.7840923007	19340
19614	42.0826561852	19340
18983	43.6857231883	19340
18564	44.8795962094	19340
18008	46.4785480274	19340
17614	47.7352637815	19340
17088	49.4273639361	19340
17073	49.6927021804	19341
17133	49.7388253369	19342
17393	49.211199359	19343
17384	49.4517379332	19344
17452	49.4723455815	19344
17678	49.0495355594	19345
17687	49.233231295	19346
17695	49.4186489789	19347
17946	48.9313709118	19348
18008	48.9652666238	19348
18024	49.1231469122	19349
18327	48.5082012106	19350
18450	48.3799086151	19351
18502	48.4376991152	19352
18750	47.9874647071	19353
18863	47.8885356304	19353
18845	48.1222568125	19354
19174	47.4805764927	19355
19214	47.5646685142	19356
19243	47.6749461688	19356
19465	47.3104070663	19357
19544	47.2969681813	19358
19565	47.4231411237	19359
19841	46.9372838965	19360
19819	47.1627615384	19361
19912	47.1144164594	19361
20150	46.7272087878	19362
20170	46.8493751352	19363
20172	47.0126071903	19364
20250	46.9981548383	19364
20380	46.8633461705	19365
20363	47.0670096342	19366
20441	47.0507473436	19367
20680	23.5752707979	19368
20635	23.8623750463	19368
20576	24.1624317027	19369
20805	24.1210602131	19370
20753	24.4023063398	19371
20796	24.5680304756	19371
21033	24.5009701321	19372
21119	24.606300626	19373
21201	24.7117701588	19374
21598	24.451008514	19375
21702	24.5230345936	19375
21855	24.5360172497	19376
21947	24.6139523909	19377
22255	24.4486318397	19378
22319	24.5504884946	19379
22546	24.4707929514	19379
22787	24.3750636851	19380
22919	24.3942728945	19381
22998	24.4670607371	19382
23433	24.1641932224	19383
23513	24.2305149022	19384
23667	24.2182191724	19384
23722	24.3049669052	19385
24030	24.1324564983	19386
24104	24.1949630469	19387
24358	24.0759107235	19387
24552	24.0160085614	19388
24658	24.0407392803	19389
24749	24.0780897686	19390
24941	24.015812249	19390
25112	23.9728713772	19391
25157	24.0487630604	19392
25232	24.0941370888	19393
25652	23.8130847972	19394
25737	23.8460408676	19394
25825	23.8745794062	19395
26000	23.8215553298	19396
26284	23.6693277901	19397
26281	23.77589466	19397
26330	23.8340370829	19398
26500	23.7816243086	19399
26500	23.8808873218	19399
26524	23.9572563398	19400
26525	24.0531552816	19400
26692	23.9977208284	19401
26760	24.0304383323	19402
26741	24.1401825982	19402
26959	24.0358325153	19403
27068	24.0284925322	19404
27150	24.0440823673	19404
27139	24.1410268131	19405
27349	24.0412157252	19406
27387	24.0923419993	19407
27526	24.0538067587	19407
27496	24.1623513583	19408
27777	23.9984952491	19409
27774	24.0807982017	19410
27851	24.0928547275	19410
28014	24.0300077962	19411
28011	24.1091041057	19412
28003	24.19172654	19413
28005	24.2649322991	19413
28248	24.1297089564	19414
28336	24.1272956258	19415
28296	24.2332793526	19416
28294	24.306136768	19417
28522	24.1816937036	19418
28626	24.1627367491	19418
28574	24.2750352142	19419
28586	24.3324579043	19420
28825	24.1970915124	19421
28911	24.1906442868	19421
28897	24.2672801432	19422
29134	24.1336266342	19423
29126	24.2034074786	19424
29143	24.2517918074	19424
29152	24.3061851777	19425
29490	24.0881834508	19426
29501	24.1391844574	19427
29545	24.1625591449	19428
29592	24.1828521173	19428
29870	24.015358799	19429
29903	24.0458303238	19430
29957	24.0588268953	19431
30042	24.0464159791	19431
30211	23.9667384826	19432
30210	24.0218673503	19433
30212	24.0741118271	19434
30152	24.1754677058	19434
30368	24.0561024802	19435
30486	24.0149024565	19436
30494	24.0600342059	19437
30507	24.1007312741	19438
30739	23.968947552	19439
30735	24.021743086	19439
30200	24.4974030303	19439
29798	24.8782316397	19439
28774	25.8152627151	19439
27791	26.7814115415	19439
26789	27.8376657339	19439
25443	29.3672754181	19439
24534	30.5138766625	19439
23591	31.7939454741	19439
22331	33.6510811948	19439
21079	35.7161904971	19439
20074	37.5734268685	19439
19435	38.8795787622	19439
18920	40.0099708477	19439
18374	41.272516389	19439
18118	41.9297082165	19440
18203	41.8069821016	19440
18442	41.3367028383	19441
18410	41.4796045224	19442
18352	41.6813840267	19443
18308	41.8518309318	19443
18313	41.9100816913	19444
18234	42.1610670813	19445
18478	41.6722672192	19446
18520	41.6449899093	19446
18380	42.0293901586	19447
18360	42.1418955009	19448
18378	42.1667404424	19448
18563	41.8114402068	19449
18690	41.5913074282	19450
18736	41.5525072724	19451
18740	41.6064349373	19452
18774	41.5932716777	19452
18834	41.5222657499	19453
19074	41.0600557163	19454
19027	41.2214027309	19455
18995	41.3503991148	19456
18963	41.4793652108	19456
18875	41.7317529913	19457
18865	41.81244789	19458
19061	41.4400225015	19459
19164	41.2740683534	19459
19053	41.5711882128	19460
19020	41.6996406612	19461
18998	41.803888878	19461
18969	41.9234161132	19462
19182	41.5124724654	19463
19156	41.6230561102	19464
19134	20.9432384429	19465
19065	21.4378910215	19465
19026	21.8933480347	19466
19024	22.2994702883	19467
19175	22.5172509796	19468
19064	23.0371207614	19469
19079	23.4009110522	19469
18901	24.0004963409	19470
18801	24.5033527967	19471
18676	25.0392844115	19471
18604	25.5040119757	19472
18782	25.6213881285	19473
18703	26.0851555585	19474
18774	26.3358783336	19474
18638	26.875302173	19475
18552	27.3442409766	19476
18468	27.8101788541	19476
18488	28.1170993232	19477
18672	28.1697088463	19478
18592	28.6181491788	19479
18579	28.9618866069	19480
18520	29.3752662193	19480
18454	29.7990657689	19481
18470	30.0883093125	19482
18470	30.4000678837	19482
18478	30.6953340927	19483
18790	30.4859099444	19484
18783	30.7946837587	19484
18783	31.0892237792	19485
18930	31.1372858893	19485
18987	31.3297417439	19486
19167	31.3161811099	19486
19260	31.4417688821	19487
19548	31.2488622701	19488
19610	31.4172023425	19488
19703	31.5325266701	19489
19780	31.6701711399	19489
19864	31.7934075978	19490
19937	31.931142778	19490
20092	31.9349895256	19491
20218	31.9826415482	19491
20248	32.179663124	19492
20506	32.0142887253	19493
20568	32.1547768149	19494
20569	32.388447087	19495
20668	32.4657124606	19495
20706	32.6364501625	19496
20775	32.7559891047	19497
20790	32.9585406028	19497
20806	33.1576551714	19498
21121	32.8827552498	19499
21103	33.129137772	19500
21194	33.2028569258	19500
21106	33.5567484752	19501
21109	33.7660201814	19502
21169	33.8823971933	19502
21132	34.1528445391	19503
21035	34.5211208034	19504
21034	34.7322700543	19504
20946	35.0873091949	19505
21155	34.9464846403	19506
21246	35.0005338893	19507
21268	35.1666639278	19507
21270	35.3645093803	19508
21334	35.4578271594	19509
21423	35.5079834798	19509
21435	35.6843597301	19510
21444	35.8644765746	19511
21507	35.9528833819	19512
21514	36.1335456238	19512
21735	35.9555328668	19513
21798	36.0394637389	19514
21823	36.1848330367	19515
21901	36.2409926516	19516
21992	36.2743569972	19516
22082	36.3081678579	19517
22090	36.4756992792	19518
22103	36.6339257625	19518
21755	37.4015925619	19518
21242	38.4899932463	19518
20704	39.6792073814	19518
20172	40.9187753449	19518
19572	42.3712640939	19518
19079	43.6683841708	19518
18512	45.2133724461	19518
17990	46.7378084848	19518
17393	48.56085863	19518
26393	32.1451788205	19519
26993	31.5703877342	19520
27847	30.7370472093	19521
28441	30.2265446796	19522
29333	29.4342720533	19522
30364	28.556902877	19523
31176	27.9314938979	19524
31761	27.5327309675	19525
32571	26.9603770198	19526
33051	26.6790887432	19526
33147	26.7113049146	19527
33416	26.6044353369	19528
33492	26.6515378405	19529
33508	26.7458005373	19530
33735	26.671674012	19531
33769	26.7501374481	19531
33761	26.8614039292	19532
34035	26.748831697	19533
34059	26.8331847341	19534
34067	26.9296642563	19535
34339	26.8179312698	19536
34351	26.9097202372	19536
34293	27.056180427	19537
34563	26.9446076677	19538
34548	27.0557653654	19539
34525	27.1729488051	19539
34721	27.117797305	19540
34711	27.2235218223	19541
34701	27.3289550223	19542
34765	27.3757048209	19542
34946	27.3301300393	19543
34931	27.437784017	19544
35033	27.4532021186	19545
35330	13.7995591895	19546
35378	13.9183090106	19546
35335	14.0701294236	19547
35618	14.0895190036	19548
35579	14.2337585531	19549
35579	14.3601168125	19549
35797	14.3959198129	19550
35759	14.5323499635	19551
35731	14.6627880955	19552
36047	14.6501713667	19553
36076	14.7522104824	19553
36043	14.8776880119	19554
36098	14.9649362486	19555
36274	14.999894163	19556
36183	15.1436922262	19556
36196	15.242578322	19557
36432	15.2458401219	19558
36342	15.3842445592	19559
36333	15.4871698566	19560
36493	15.5164394188	19561
36497	15.6104333307	19561
36481	15.7115892124	19562
36413	15.8340241789	19563
36569	15.8578258039	19564
44253	13.1787064421	19564
44200	13.2679399342	19565
44363	13.2913229207	19566
44316	13.376624032	19567
44380	13.4274576398	19568
44337	13.5097165947	19568
44512	13.5246379045	19569
44545	13.5816965711	19570
44471	13.6705991224	19571
44633	13.6861784531	19572
44664	13.7409885064	19572
44564	13.8354495825	19573
44499	13.9185690873	19574
44660	13.9302862542	19575
44802	13.9470618565	19575
44748	14.0241391661	19576
44892	14.0384708296	19577
44855	14.1086948531	19577
44881	14.1584248588	19578
44897	14.2105697065	19578
45039	14.2221002678	19579
45198	14.227544244	19580
45291	14.2530446046	19580
45558	14.223276581	19581
45752	14.2158871074	19582
45870	14.2314992965	19582
36602	17.8997150025	19583
36636	17.9469717245	19584
36030	18.313045322	19585
35524	18.6383048882	19585
34808	19.0867063994	19586
34868	19.1180529806	19587
34065	19.6337050767	19588
33399	20.0907864483	19588
33373	20.171357785	19589
32776	20.6041678497	19590
32177	21.0536412349	19591
31730	21.4163734675	19591
31935	21.3439212481	19592
31918	21.4196741862	19593
31848	21.5306138452	19594
31848	21.5938192741	19595
32041	21.5259322645	19596
32081	21.560569664	19596
31993	21.6808987826	19597
31978	21.7515099604	19598
32189	21.6683746627	19599
32222	21.7049801829	19599
32187	21.786862835	19600
32404	21.6982855024	19601
32374	21.775209012	19602
32331	21.8605098587	19602
32239	21.9788483251	19603
32594	21.7942785808	19604
32662	21.8030822365	19605
44933	15.8877663742	19605
44918	15.9317236213	19606
45197	15.8714289509	19607
